Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
3/12/2012,INFY,EQ,2855.3,2915,2915,2781,2816,2817.4,2820.21,911809,2.5715E+14,63068,508241,0.5574
3/13/2012,INFY,EQ,2817.4,2843.95,2869.85,2842,2860.05,2859.8,2857.41,963803,2.75398E+14,40459,706055,0.7326
3/14/2012,INFY,EQ,2859.8,2890,2915,2853.95,2879.9,2878.85,2882.69,1325261,3.82032E+14,60135,911851,0.6881
3/15/2012,INFY,EQ,2878.85,2895,2905.15,2870.5,2872,2881.9,2885.35,781420,2.25467E+14,48025,533855,0.6832
3/16/2012,INFY,EQ,2881.9,2905,2913,2847.15,2860,2864.95,2882.17,1128876,3.25361E+14,52317,650117,0.5759
3/19/2012,INFY,EQ,2864.95,2895,2900,2811.3,2835.05,2837.5,2844.58,757691,2.15531E+14,35769,412532,0.5445
3/20/2012,INFY,EQ,2837.5,2826,2853.2,2803,2830,2831.35,2826.82,1153173,3.25982E+14,38170,696164,0.6037
3/21/2012,INFY,EQ,2831.35,2832.45,2890,2821,2864,2867.3,2859.07,781333,2.23389E+14,41612,453061,0.5799
3/22/2012,INFY,EQ,2867.3,2874,2874.55,2814.3,2817.45,2828.3,2842.38,708080,2.01263E+14,33439,380663,0.5376
3/23/2012,INFY,EQ,2828.3,2833,2882.75,2830.4,2875.1,2872.7,2861.35,687217,1.96637E+14,29019,420071,0.6113
3/26/2012,INFY,EQ,2872.7,2869,2869,2821.1,2821.1,2830.75,2837.13,615333,1.74578E+14,37058,369186,0.6
3/27/2012,INFY,EQ,2830.75,2860,2903.75,2832.3,2875,2875.9,2870.05,948844,2.72323E+14,48409,521177,0.5493
3/28/2012,INFY,EQ,2875.9,2866,2874.7,2824,2850.05,2843.1,2848.31,739990,2.10772E+14,35457,441506,0.5966
3/29/2012,INFY,EQ,2843.1,2820.5,2838.35,2767.8,2795,2792,2793.22,1750026,4.88821E+14,63840,1145039,0.6543
3/30/2012,INFY,EQ,2792,2809.9,2873,2803,2860,2866.3,2847.41,995450,2.83446E+14,49567,605704,0.6085
4/2/2012,INFY,EQ,2866.3,2864,2888.75,2841,2859.95,2850.2,2854.77,606448,1.73127E+14,38060,354888,0.5852
4/3/2012,INFY,EQ,2850.2,2866.3,2877.65,2842.55,2858,2858.45,2853.51,681448,1.94452E+14,36248,409550,0.601
4/4/2012,INFY,EQ,2858.45,2849,2874.95,2844,2850,2851.1,2855.68,656768,1.87552E+14,36221,413913,0.6302
4/9/2012,INFY,EQ,2851.1,2837.5,2859.35,2812.4,2820,2822.75,2826.68,817696,2.31136E+14,33119,513711,0.6282
4/10/2012,INFY,EQ,2822.75,2842,2847.65,2737,2773,2771.4,2780.8,905382,2.51769E+14,53030,436705,0.4823
4/11/2012,INFY,EQ,2771.4,2768.95,2825,2743.2,2823,2804.4,2789.61,1022455,2.85225E+14,65468,517296,0.5059
4/12/2012,INFY,EQ,2804.4,2822.75,2831.85,2738.45,2752.85,2750.65,2771.4,1475701,4.08976E+14,84298,889185,0.6026
4/13/2012,INFY,EQ,2750.65,2518,2522.7,2389.1,2398.05,2402.55,2461.57,9406946,2.31558E+15,419015,5251903,0.5583
4/16/2012,INFY,EQ,2402.55,2400,2426.55,2333.05,2369,2364.55,2370.55,4186435,9.92414E+14,194716,2237052,0.5344
4/17/2012,INFY,EQ,2364.55,2399,2399,2336.1,2383.3,2380.7,2369.35,2960886,7.01537E+14,124991,1693223,0.5719
4/18/2012,INFY,EQ,2380.7,2400,2402.55,2355,2368,2371.25,2369.92,2395666,5.67752E+14,126704,1607272,0.6709
4/19/2012,INFY,EQ,2371.25,2379.9,2414.95,2368,2410,2405.4,2396.57,2139189,5.12673E+14,101686,1233195,0.5765
4/20/2012,INFY,EQ,2405.4,2394.75,2428.4,2362.5,2405.1,2407.4,2410.75,1438440,3.46772E+14,62813,756608,0.526
4/23/2012,INFY,EQ,2407.4,2390,2390,2305,2307,2310.9,2337.51,2267087,5.29934E+14,122749,1324702,0.5843
4/24/2012,INFY,EQ,2310.9,2310.65,2364.8,2198.3,2348.4,2349.55,2299.23,6629739,1.52433E+15,275575,3449233,0.5203
4/25/2012,INFY,EQ,2349.55,2349.7,2365,2303.25,2352,2349.95,2344.91,3079813,7.22188E+14,114643,1826001,0.5929
4/26/2012,INFY,EQ,2349.95,2350,2378.8,2342.35,2351,2356.2,2362.94,2142133,5.06174E+14,73728,1462595,0.6828
4/27/2012,INFY,EQ,2356.2,2357,2398,2355,2394.5,2391,2369.89,1757808,4.16581E+14,69169,1330669,0.757
4/28/2012,INFY,EQ,2391,2397.75,2404.3,2387.1,2395,2395.8,2394.76,61869,1.48161E+13,3580,13417,0.2169
4/30/2012,INFY,EQ,2395.8,2392,2468,2390.35,2458.9,2462.1,2448.61,1358701,3.32692E+14,85696,890609,0.6555
5/2/2012,INFY,EQ,2462.1,2465,2488,2461.75,2464.9,2472,2475.14,1265586,3.13251E+14,56147,852921,0.6739
5/3/2012,INFY,EQ,2472,2460,2497.25,2460,2484,2482.9,2484.61,1425091,3.54079E+14,59665,865440,0.6073
5/4/2012,INFY,EQ,2482.9,2482,2498,2423.4,2443.55,2441.95,2456.23,1350111,3.31619E+14,61488,792560,0.587
5/7/2012,INFY,EQ,2441.95,2409,2448.8,2367.9,2434,2437.6,2409.21,1338750,3.22533E+14,59886,781494,0.5837
5/8/2012,INFY,EQ,2437.6,2395,2407.75,2329.15,2389,2393.9,2378.3,1440830,3.42673E+14,74058,828514,0.575
5/9/2012,INFY,EQ,2393.9,2368,2394.8,2352.6,2357.1,2366.25,2378.31,1312268,3.12099E+14,68823,929137,0.708
5/10/2012,INFY,EQ,2366.25,2368,2384.85,2322.3,2345,2344.2,2345.43,1135503,2.66325E+14,51073,588735,0.5185
5/11/2012,INFY,EQ,2344.2,2344,2360,2292.05,2312,2311.3,2310.25,1112664,2.57054E+14,53164,690847,0.6209
5/14/2012,INFY,EQ,2311.3,2320.2,2345.5,2304.1,2344,2338.95,2326.62,989802,2.3029E+14,34686,704771,0.712
5/15/2012,INFY,EQ,2338.95,2305,2429,2305,2401,2415.2,2384.85,1283394,3.0607E+14,65302,799446,0.6229
5/16/2012,INFY,EQ,2415.2,2378,2385,2354,2360.45,2368.45,2367.56,1073661,2.54196E+14,52530,740666,0.6899
5/17/2012,INFY,EQ,2368.45,2368.45,2377.45,2346.4,2366.4,2370.55,2365.05,725927,1.71685E+14,36371,401400,0.5529
5/18/2012,INFY,EQ,2370.55,2325.35,2405,2302.15,2403,2382.85,2341.82,742270,1.73826E+14,42311,331242,0.4463
5/21/2012,INFY,EQ,2382.85,2384.9,2385.5,2324,2333,2340.45,2354.41,597095,1.40581E+14,43861,318517,0.5334
5/22/2012,INFY,EQ,2340.45,2355,2368.05,2323.65,2355,2341.1,2347.01,727901,1.70839E+14,35705,442611,0.6081
5/23/2012,INFY,EQ,2341.1,2355,2364.8,2307.2,2342.05,2348.2,2334.58,675254,1.57644E+14,51770,308047,0.4562
5/24/2012,INFY,EQ,2348.2,2349,2388.9,2313,2377,2380.8,2357.53,951506,2.2432E+14,55975,525382,0.5522
5/25/2012,INFY,EQ,2380.8,2363,2385,2351.05,2379,2372.85,2371.29,539216,1.27864E+14,37333,290933,0.5395
5/28/2012,INFY,EQ,2372.85,2394,2398,2362.6,2385,2385.8,2378.63,590723,1.40511E+14,28472,377489,0.639
5/29/2012,INFY,EQ,2385.8,2391,2425,2378,2400.15,2409.5,2408.88,643095,1.54914E+14,46935,373035,0.5801
5/30/2012,INFY,EQ,2409.5,2407,2458.8,2392.7,2422,2432.3,2430.83,1006436,2.44647E+14,61639,594931,0.5911
5/31/2012,INFY,EQ,2432.3,2408,2552,2391.1,2470,2429.35,2416.36,2703294,6.53213E+14,81690,1907635,0.7057
6/1/2012,INFY,EQ,2429.35,2415,2431.5,2383,2385,2389.2,2398.85,817880,1.96197E+14,31315,471750,0.5768
6/4/2012,INFY,EQ,2389.2,2374,2396.35,2345,2378.8,2385.6,2373.22,601511,1.42752E+14,31448,354682,0.5897
6/5/2012,INFY,EQ,2385.6,2385,2411.9,2374.7,2390.5,2388.85,2391.47,749090,1.79143E+14,26790,448486,0.5987
6/6/2012,INFY,EQ,2388.85,2397.2,2433.35,2396.4,2405,2415.5,2418.26,1097148,2.65318E+14,45313,702586,0.6404
6/7/2012,INFY,EQ,2415.5,2448,2464.85,2436.15,2454.9,2452.95,2453.47,830886,2.03855E+14,52569,525674,0.6327
6/8/2012,INFY,EQ,2452.95,2488.9,2488.9,2392.8,2429.25,2419.25,2415.33,695603,1.68011E+14,42106,337231,0.4848
6/11/2012,INFY,EQ,2419.25,2427,2452.75,2414.9,2418.1,2425.65,2437.64,444223,1.08285E+14,26217,208910,0.4703
6/12/2012,INFY,EQ,2425.65,2402.2,2470,2402.2,2454,2458.05,2449.28,516835,1.26588E+14,24020,241086,0.4665
6/13/2012,INFY,EQ,2458.05,2451.25,2489.7,2442,2477,2470.1,2470.72,769723,1.90177E+14,33529,427599,0.5555
6/14/2012,INFY,EQ,2470.1,2461,2510,2461,2498.5,2498.3,2497.41,985417,2.46099E+14,43613,574012,0.5825
6/15/2012,INFY,EQ,2498.3,2510.05,2532,2502.75,2522,2522.55,2521.15,788939,1.98904E+14,31146,477974,0.6058
6/18/2012,INFY,EQ,2522.55,2535,2544.35,2496.5,2505.05,2511.7,2518.31,889629,2.24036E+14,36360,620678,0.6977
6/19/2012,INFY,EQ,2511.7,2500,2505,2457.9,2480.1,2477,2479.3,801760,1.9878E+14,76373,476448,0.5943
6/20/2012,INFY,EQ,2477,2480,2485,2452.95,2470,2470.1,2469.36,816997,2.01746E+14,44042,569650,0.6972
6/21/2012,INFY,EQ,2470.1,2456,2503,2440.15,2499,2491.3,2465.35,817077,2.01438E+14,44523,463783,0.5676
6/22/2012,INFY,EQ,2491.3,2449.75,2484.5,2426.45,2475,2474.45,2468.89,801791,1.97953E+14,32386,474323,0.5916
6/25/2012,INFY,EQ,2474.45,2474.9,2488,2458.25,2458.25,2468.15,2470.22,993681,2.45461E+14,45911,748786,0.7535
6/26/2012,INFY,EQ,2468.15,2453.1,2459.9,2429.55,2442.15,2440.4,2441.7,1291270,3.15289E+14,57025,1045451,0.8096
6/27/2012,INFY,EQ,2440.4,2452,2475,2448.45,2467,2468.1,2465.95,1084673,2.67475E+14,34582,896836,0.8268
6/28/2012,INFY,EQ,2468.1,2465,2497,2448.35,2468.9,2473.3,2481.64,951622,2.36158E+14,38880,566549,0.5954
6/29/2012,INFY,EQ,2473.3,2494,2519,2476.2,2498,2509.2,2506.76,1170621,2.93446E+14,56460,851816,0.7277
7/2/2012,INFY,EQ,2509.2,2503,2518.8,2490.7,2500,2499.4,2499.77,646902,1.61711E+14,34229,451278,0.6976
7/3/2012,INFY,EQ,2499.4,2516.25,2516.25,2476.6,2492.2,2490.55,2488.64,803601,1.99987E+14,34991,571810,0.7116
7/4/2012,INFY,EQ,2490.55,2500,2504.85,2469,2480.25,2479.4,2481.22,798852,1.98213E+14,43887,516391,0.6464
7/5/2012,INFY,EQ,2479.4,2480.25,2488,2462.5,2483.05,2480.25,2474.12,722558,1.7877E+14,36534,494939,0.685
7/6/2012,INFY,EQ,2480.25,2476,2485,2440,2442,2444.65,2448.45,610930,1.49583E+14,35321,410146,0.6713
7/9/2012,INFY,EQ,2444.65,2421.1,2468.9,2402,2436,2437.95,2442.2,914335,2.23299E+14,59189,581670,0.6362
7/10/2012,INFY,EQ,2437.95,2444,2463.3,2441.35,2459.8,2459.4,2453.62,881840,2.1637E+14,57267,598234,0.6784
7/11/2012,INFY,EQ,2459.4,2450,2502.4,2445,2450,2471,2476.74,2118235,5.24632E+14,91670,1177160,0.5557
7/12/2012,INFY,EQ,2471,2250,2280,2219,2260,2264.4,2250.95,6783983,1.52704E+15,288326,3344396,0.493
7/13/2012,INFY,EQ,2264.4,2218,2258.8,2218,2222.9,2229.8,2241.39,3344563,7.49647E+14,127857,2509986,0.7505
7/16/2012,INFY,EQ,2229.8,2230,2241.4,2163.25,2167,2171.3,2189.89,2305137,5.04799E+14,119422,1444531,0.6267
7/17/2012,INFY,EQ,2171.3,2184.9,2198,2162.3,2170.4,2171.25,2177.2,1687891,3.67487E+14,89865,1042151,0.6174
7/18/2012,INFY,EQ,2171.25,2171.25,2188.9,2163,2176,2178.9,2179.34,984158,2.14481E+14,53202,602692,0.6124
7/19/2012,INFY,EQ,2178.9,2200,2250,2193.25,2240,2245.2,2231.68,1364049,3.04412E+14,80761,732320,0.5369
7/20/2012,INFY,EQ,2245.2,2244.9,2244.9,2205.3,2221.75,2218.75,2219.81,644229,1.43006E+14,35322,416030,0.6458
7/23/2012,INFY,EQ,2218.75,2200,2209.9,2182.6,2195.05,2189.1,2193.54,486350,1.06683E+14,30809,284037,0.584
7/24/2012,INFY,EQ,2189.1,2190.5,2212,2165.1,2170.6,2168.65,2177.93,894189,1.94748E+14,41392,499723,0.5589
7/25/2012,INFY,EQ,2168.65,2174,2180,2150,2165.25,2168.55,2163.61,879568,1.90305E+14,49103,517453,0.5883
7/26/2012,INFY,EQ,2168.55,2167,2167,2101.25,2118,2123.8,2133.62,1496917,3.19386E+14,55103,984132,0.6574
7/27/2012,INFY,EQ,2123.8,2162,2164,2109.3,2149.95,2148.65,2141.45,1232811,2.64001E+14,88249,753898,0.6115
7/30/2012,INFY,EQ,2148.65,2160,2215,2157.55,2210.65,2209.7,2195,895865,1.96643E+14,70851,621139,0.6933
7/31/2012,INFY,EQ,2209.7,2215,2236,2185,2222,2226.95,2217.26,864305,1.91639E+14,49250,567134,0.6562
8/1/2012,INFY,EQ,2226.95,2215,2230.4,2200.75,2219,2218.55,2213.82,380998,8.4346E+13,25175,201301,0.5284
8/2/2012,INFY,EQ,2218.55,2218,2226.8,2195,2208,2205.75,2208.32,302504,6.68027E+13,18729,130010,0.4298
8/3/2012,INFY,EQ,2205.75,2196.25,2217.35,2185.1,2214,2208.5,2199.73,386949,8.51182E+13,33637,205845,0.532
8/6/2012,INFY,EQ,2208.5,2222.2,2234.9,2207.4,2210,2216.8,2220.09,406348,9.02131E+13,28429,259919,0.6396
8/7/2012,INFY,EQ,2216.8,2232,2269.4,2222.1,2245.2,2253.3,2252.38,683168,1.53875E+14,39201,401228,0.5873
8/8/2012,INFY,EQ,2253.3,2262,2295,2260,2286.9,2283.6,2282.34,1004888,2.29349E+14,64332,694812,0.6914
8/9/2012,INFY,EQ,2283.6,2290.25,2311.5,2275,2287.95,2282.05,2294.27,866387,1.98772E+14,51878,541276,0.6248
8/10/2012,INFY,EQ,2282.05,2278,2321,2264,2321,2313.05,2295.17,704461,1.61686E+14,49626,449539,0.6381
8/13/2012,INFY,EQ,2313.05,2301.3,2331,2300.1,2320.5,2320.1,2319,501741,1.16354E+14,28796,313288,0.6244
8/14/2012,INFY,EQ,2320.1,2313.3,2335,2289.35,2328,2329.35,2320.64,505602,1.17332E+14,30439,291458,0.5765
8/16/2012,INFY,EQ,2329.35,2328.15,2328.15,2301.05,2315,2315.45,2315.23,466203,1.07937E+14,39511,319870,0.6861
8/17/2012,INFY,EQ,2315.45,2324,2355,2316.3,2351.95,2351.05,2345.69,1061660,2.49033E+14,48619,719609,0.6778
8/21/2012,INFY,EQ,2351.05,2365,2439,2365,2406.15,2409,2411.95,1525767,3.68008E+14,69684,856545,0.5614
8/22/2012,INFY,EQ,2409,2402.9,2440,2394.15,2439.7,2433.6,2422.38,643646,1.55915E+14,60172,333058,0.5175
8/23/2012,INFY,EQ,2433.6,2435,2483,2424.25,2480,2477.2,2465.78,1840357,4.53792E+14,91767,1334156,0.7249
8/24/2012,INFY,EQ,2477.2,2448,2458.35,2434,2446,2444.8,2445.44,840564,2.05555E+14,37546,600143,0.714
8/27/2012,INFY,EQ,2444.8,2430.2,2446.5,2405.6,2415,2411.9,2420.58,986420,2.38771E+14,31924,741363,0.7516
8/28/2012,INFY,EQ,2411.9,2397,2451.45,2397,2419,2421.15,2435.16,708257,1.72472E+14,36387,429752,0.6068
8/29/2012,INFY,EQ,2421.15,2422,2422,2382.45,2387.05,2388.3,2395.48,702052,1.68175E+14,43679,456020,0.6496
8/30/2012,INFY,EQ,2388.3,2383.85,2406.15,2370.05,2381.1,2392.7,2390.77,1396924,3.33972E+14,38971,874976,0.6264
8/31/2012,INFY,EQ,2392.7,2386,2386,2354.75,2361.05,2361.65,2368.76,726383,1.72062E+14,26308,498290,0.686
9/3/2012,INFY,EQ,2361.65,2366,2398.9,2358,2359.6,2365.1,2378.29,540189,1.28473E+14,19218,316345,0.5856
9/4/2012,INFY,EQ,2365.1,2360.35,2372,2344.1,2368,2360.8,2357.38,291666,6.87569E+13,15340,142661,0.4891
9/5/2012,INFY,EQ,2360.8,2347,2357,2332.2,2338,2339.45,2344.62,501653,1.17619E+14,25278,252785,0.5039
9/6/2012,INFY,EQ,2339.45,2350.5,2427.9,2350.5,2422.15,2422,2411.31,952923,2.29779E+14,49910,503755,0.5286
9/7/2012,INFY,EQ,2422,2455,2494,2451.1,2492.2,2487.25,2472.16,759462,1.87751E+14,47550,443987,0.5846
9/8/2012,INFY,EQ,2487.25,2477.2,2499.9,2477.2,2495.3,2496,2491.09,79079,1.96993E+13,3574,36802,0.4654
9/10/2012,INFY,EQ,2496,2496,2527,2478.75,2507,2512.35,2503.01,917165,2.29567E+14,55542,402455,0.4388
9/11/2012,INFY,EQ,2512.35,2500,2535.95,2474.6,2527.1,2529.5,2514.62,680238,1.71054E+14,34919,345895,0.5085
9/12/2012,INFY,EQ,2529.5,2531,2549.95,2521.15,2540,2539.7,2537.41,635416,1.61231E+14,33362,302044,0.4753
9/13/2012,INFY,EQ,2539.7,2538.8,2566.9,2518,2565.2,2555.05,2537.85,656213,1.66537E+14,36863,358698,0.5466
9/14/2012,INFY,EQ,2555.05,2588,2644.7,2586.1,2631,2632.1,2612.41,1328481,3.47053E+14,69925,848797,0.6389
9/17/2012,INFY,EQ,2632.1,2649,2649,2547,2560.1,2564.5,2570.44,1232409,3.16783E+14,62154,844750,0.6854
9/18/2012,INFY,EQ,2564.5,2580,2619,2578,2593.8,2600.8,2607.2,898025,2.34133E+14,39844,590489,0.6575
9/20/2012,INFY,EQ,2600.8,2556.6,2645,2556.6,2610,2617.2,2610.09,1453142,3.79284E+14,85023,954058,0.6565
9/21/2012,INFY,EQ,2617.2,2615.35,2650,2583.6,2594.85,2593.3,2613.03,1536734,4.01552E+14,55321,898510,0.5847
9/24/2012,INFY,EQ,2593.3,2600,2609.9,2575.15,2598,2600.15,2593.27,1106754,2.87011E+14,46837,832661,0.7523
9/25/2012,INFY,EQ,2600.15,2590,2611,2588.05,2598.5,2598.05,2599.54,1106219,2.87566E+14,37440,871413,0.7877
9/26/2012,INFY,EQ,2598.05,2578,2600,2567.15,2580,2589.3,2581.52,1061238,2.7396E+14,35516,829278,0.7814
9/27/2012,INFY,EQ,2589.3,2592.5,2593,2534.75,2551.15,2549.35,2554.49,1727860,4.4138E+14,58691,1215425,0.7034
9/28/2012,INFY,EQ,2549.35,2561,2579.9,2526.2,2537,2534.95,2552.36,1210653,3.09002E+14,57823,852294,0.704
10/1/2012,INFY,EQ,2534.95,2551.3,2620.2,2549,2608.5,2609.65,2592.48,1103286,2.86024E+14,48341,650073,0.5892
10/3/2012,INFY,EQ,2609.65,2605.25,2619.15,2560.5,2573,2578.25,2586.82,977953,2.52979E+14,53428,507069,0.5185
10/4/2012,INFY,EQ,2578.25,2575.1,2594.9,2557.05,2578,2575.65,2572.79,895535,2.30403E+14,37469,535868,0.5984
10/5/2012,INFY,EQ,2575.65,2585,2585,2060.55,2526.5,2526.85,2515.49,1454000,3.65752E+14,53549,527450,0.3628
10/8/2012,INFY,EQ,2526.85,2524.8,2542.9,2460,2488.25,2488.2,2500.87,1009680,2.52508E+14,80255,657600,0.6513
10/9/2012,INFY,EQ,2488.2,2505,2550,2484,2529,2536.25,2513.62,1135540,2.85432E+14,59574,720267,0.6343
10/10/2012,INFY,EQ,2536.25,2507.1,2528.15,2489.6,2490,2504.15,2509.13,741513,1.86055E+14,39546,382248,0.5155
10/11/2012,INFY,EQ,2504.15,2496,2580.05,2481.2,2529.8,2533.2,2527.65,1870800,4.72872E+14,88438,763189,0.4079
10/12/2012,INFY,EQ,2533.2,2350,2447.85,2311,2390,2395.35,2380.01,7087722,1.68689E+15,322668,2103252,0.2967
10/15/2012,INFY,EQ,2395.35,2385.7,2412,2352.8,2363.75,2365.6,2380.82,1848765,4.40158E+14,103396,927193,0.5015
10/16/2012,INFY,EQ,2365.6,2379.9,2389,2347,2356,2355.7,2371.03,910256,2.15825E+14,43346,462132,0.5077
10/17/2012,INFY,EQ,2355.7,2376.05,2379,2357.25,2369.95,2370.15,2365.97,713415,1.68792E+14,41618,414473,0.581
10/18/2012,INFY,EQ,2370.15,2364,2397,2345.1,2369.95,2377.6,2371.43,1274072,3.02138E+14,65612,805855,0.6325
10/19/2012,INFY,EQ,2377.6,2366,2397,2366,2388,2383.35,2381.07,1367150,3.25529E+14,82129,948889,0.6941
10/22/2012,INFY,EQ,2383.35,2368.25,2398,2368.25,2385.95,2385.55,2389.2,570858,1.36389E+14,29880,343668,0.602
10/23/2012,INFY,EQ,2385.55,2362,2384,2350,2351,2353.1,2360.74,592893,1.39966E+14,37012,364351,0.6145
10/25/2012,INFY,EQ,2353.1,2343,2357.1,2330.15,2340,2344.75,2343.25,1407097,3.29718E+14,70207,1092667,0.7765
10/26/2012,INFY,EQ,2344.75,2334.7,2344.8,2321.05,2324.2,2329.6,2333.22,427536,9.97536E+13,25330,242697,0.5677
10/29/2012,INFY,EQ,2329.6,2321,2339,2307.3,2338,2335.5,2323.94,592083,1.37597E+14,33256,349168,0.5897
10/30/2012,INFY,EQ,2335.5,2326,2365,2326,2354,2358.35,2355.71,716032,1.68677E+14,25735,518823,0.7246
10/31/2012,INFY,EQ,2358.35,2350,2374.5,2345.55,2365,2363,2362.52,814665,1.92467E+14,24460,615660,0.7557
11/1/2012,INFY,EQ,2363,2362,2370,2341.1,2365.75,2364.65,2357.77,876372,2.06628E+14,39682,660936,0.7542
11/2/2012,INFY,EQ,2364.65,2371,2404.6,2369.1,2390,2388.1,2390.35,881152,2.10626E+14,43993,614982,0.6979
11/5/2012,INFY,EQ,2388.1,2383.1,2390.6,2367.5,2390.6,2378.45,2375.32,619900,1.47246E+14,27217,478184,0.7714
11/6/2012,INFY,EQ,2378.45,2384,2406.5,2371.25,2385,2381.65,2388.75,851971,2.03515E+14,40713,618162,0.7256
11/7/2012,INFY,EQ,2381.65,2382,2414,2375.05,2406.3,2404.4,2401.83,586908,1.40965E+14,32911,322974,0.5503
11/8/2012,INFY,EQ,2404.4,2372,2384.55,2365,2375,2375.3,2372.55,653645,1.5508E+14,37332,464755,0.711
11/9/2012,INFY,EQ,2375.3,2365,2365,2345,2353.15,2348.7,2350.01,742365,1.74456E+14,36783,550499,0.7415
11/12/2012,INFY,EQ,2348.7,2355,2369,2333.55,2361,2358.95,2355.61,462024,1.08835E+14,33009,309843,0.6706
11/13/2012,INFY,EQ,2358.95,2354,2360,2333,2335.15,2338.3,2343.82,70407,1.65021E+13,4698,31654,0.4496
11/15/2012,INFY,EQ,2338.3,2335.15,2337,2278.8,2294.5,2296.3,2292.59,1141631,2.6173E+14,68215,838515,0.7345
11/16/2012,INFY,EQ,2296.3,2291,2387,2291,2336.9,2343.35,2353.91,1711638,4.02905E+14,88339,1224798,0.7156
11/19/2012,INFY,EQ,2343.35,2344,2381.2,2336.65,2360.5,2358.55,2356.61,504516,1.18895E+14,36159,284130,0.5632
11/20/2012,INFY,EQ,2358.55,2377.15,2377.15,2312.8,2327.95,2324.75,2327.31,680038,1.58266E+14,48892,373896,0.5498
11/21/2012,INFY,EQ,2324.75,2329.7,2363.9,2321.4,2350,2349.85,2346.69,873726,2.05036E+14,32745,664811,0.7609
11/22/2012,INFY,EQ,2349.85,2348,2392,2335,2382,2382.6,2373.33,728414,1.72877E+14,39042,433281,0.5948
11/23/2012,INFY,EQ,2382.6,2382,2399,2357.05,2374,2377.55,2376.55,434717,1.03313E+14,20214,254759,0.586
11/26/2012,INFY,EQ,2377.55,2390.75,2421,2390.75,2415,2417.4,2405.16,473507,1.13886E+14,30204,259685,0.5484
11/27/2012,INFY,EQ,2417.4,2422,2480,2421.85,2464.8,2470.65,2458.27,714663,1.75683E+14,35029,386502,0.5408
11/29/2012,INFY,EQ,2470.65,2450,2459.25,2426.5,2436,2445.25,2442.27,1295637,3.16429E+14,77217,922163,0.7117
11/30/2012,INFY,EQ,2445.25,2441.6,2476.45,2425.05,2436,2436.85,2444.54,881339,2.15447E+14,47657,554573,0.6292
12/3/2012,INFY,EQ,2436.85,2437,2453,2424.35,2434.35,2439.15,2437.65,650373,1.58538E+14,45554,465720,0.7161
12/4/2012,INFY,EQ,2439.15,2429,2447,2415,2432.15,2437.45,2433.21,563786,1.37181E+14,51948,324349,0.5753
12/5/2012,INFY,EQ,2437.45,2429,2430,2377.5,2388.3,2382.5,2391.53,1749378,4.18368E+14,77062,1259418,0.7199
12/6/2012,INFY,EQ,2382.5,2394,2394,2313.95,2339,2338.3,2333.89,1376491,3.21257E+14,86654,909134,0.6605
12/7/2012,INFY,EQ,2338.3,2321,2348.5,2311.1,2320.5,2321.15,2324.32,1185739,2.75604E+14,63732,773066,0.652
12/10/2012,INFY,EQ,2321.15,2320.95,2344,2299,2300,2313.55,2323.6,853740,1.98375E+14,45524,596729,0.699
12/11/2012,INFY,EQ,2313.55,2316,2336.05,2282.85,2293,2294.05,2309.02,1423053,3.28586E+14,72544,1052849,0.7399
12/12/2012,INFY,EQ,2294.05,2310,2323.8,2286.25,2297,2297.8,2306.56,1919961,4.4285E+14,128228,1505568,0.7842
12/13/2012,INFY,EQ,2297.8,2304.95,2313.65,2272.4,2285.35,2283.55,2289.78,1245889,2.85282E+14,57377,902355,0.7243
12/14/2012,INFY,EQ,2283.55,2273,2295.05,2266,2281.5,2278.8,2278.44,1063499,2.42312E+14,66149,713437,0.6708
12/17/2012,INFY,EQ,2278.8,2267,2291.85,2256.95,2259.2,2266.25,2269.14,1370205,3.10919E+14,55788,1036533,0.7565
12/18/2012,INFY,EQ,2266.25,2260,2274.2,2245,2270.05,2271,2262.8,1036500,2.34539E+14,75649,705196,0.6804
12/19/2012,INFY,EQ,2271,2274,2299.9,2270.05,2299,2296.15,2284.75,1248987,2.85362E+14,85622,880340,0.7048
12/20/2012,INFY,EQ,2296.15,2306.1,2310,2278,2295.35,2299.6,2293.19,1055216,2.41981E+14,70890,669456,0.6344
12/21/2012,INFY,EQ,2299.6,2299,2321.3,2286.8,2289,2296.85,2304.79,865502,1.9948E+14,39328,543559,0.628
12/24/2012,INFY,EQ,2296.85,2321.1,2328.4,2313,2324.35,2322.3,2322.64,540499,1.25539E+14,30833,304497,0.5634
12/26/2012,INFY,EQ,2322.3,2323,2330.9,2304.35,2315.9,2315.25,2314.05,407945,9.44007E+13,22339,253398,0.6212
12/27/2012,INFY,EQ,2315.25,2327.8,2329,2276.65,2293.5,2287.75,2295.91,1013779,2.32755E+14,30328,538387,0.5311
12/28/2012,INFY,EQ,2287.75,2302.1,2325.5,2288.45,2323,2323.2,2316.42,883032,2.04547E+14,45301,639868,0.7246
12/31/2012,INFY,EQ,2323.2,2315,2324.1,2303.7,2313.9,2318.7,2315.72,431478,9.99183E+13,22335,263292,0.6102
1/1/2013,INFY,EQ,2318.7,2327.6,2329.9,2305.55,2307.1,2308.85,2318.02,369999,8.57667E+13,14479,195016,0.5271
